rank,hotspot address,packet count,name,owner,lat,lng,location,reward scale,city,country
88,112nGQahseER5M2MC8wa7wknmbQdV3363jaMAr8L4p2ksS84S9LC,72826,dapper-sapphire-raven,14EhAaQDTMecGt65pHpKG8VhZoUS9g94GNaopmcM9nEZ34BS5oN,37.88889921554884,23.762302882810353,8c1eda662496bff,0.9174346923828125,Glifada,Greece
89,11WHPoDQV98gVFKv6kvp2HgB5hB1b7JQgRBNB4N8TWxZ4MEYwZW,71589,tangy-heather-poodle,131hzZABRwL1YLfVzy6hKSzJMg6Lp7FpXrekYAcFH2RrabT9Maq,50.575268558044094,8.71087879815058,8c1fac4468907ff,1.0,Gießen,Germany
90,112MVsMd3YfDP88tFQiAFEdLAFe33jv82Ash543nyeGMFGQor34Y,71390,fluffy-bronze-goblin,14eaDQmJtKyrsgH7VVcakbyjvK7dFBeLACh7iUk7PgjtbwrxFFN,50.58803636117651,8.675182891493712,8c1fac470af1dff,0.7102203369140625,Gießen,Germany
91,11212BimM4WQytWK7PiVecDv1mhJAj3cGCF61ojfY77KR88JRFXP,71313,blunt-paisley-beetle,13jCBT1sDNX7T1X7nV9mSHxdqxt3cRQcMEoMnZCkjHr58XX3Z16,50.65942926083325,3.081872126366376,8c194d291a0e5ff,1.0,Marcq-en-Barœul,France
92,11xT8MAGFPMYiPorZkEUTAZHds2qi3qFJZQzL7QEozBgBiyoPar,70673,unique-inky-woodpecker,13w6iEyADR7acdMrJkF576T6QCyRz9JQvz1Pm92tCgz6ts2jFkt,44.79522479271339,20.48829541044884,8c1e1b2d678abff,0.0991668701171875,Beograd,Serbia
93,112rbVq7ULSoEBLgL3aissef3Ti3gj3kvep7fWH75JTZiDJGET67,69718,damp-rose-raven,14NM1kvkujDkYT3MWhL4wtPgFrTFqsuVNs8PKdfUrGeZs9FNq2C,39.43248968897444,-0.3756517165583374,8c39540abcd45ff,0.5910186767578125,València,Spain
94,11CR3HeoUs7tJpzXGNESVhPcxqNSMsBJ9irzzxCrwHYPeHswacZ,69435,energetic-wool-penguin,14iSeLL6DVGJWWN3EBb7LbyAtmu2XZpuFpvQhSoVTr7UTJ1esvB,36.31043202476663,-115.24299833011463,8c2986a8d084bff,0.4111785888671875,Las Vegas,United States
95,112j3mnY3vuoECdB7SNFTv4SkSu54GcBBsoLX7obc7Svt5mpjDGe,69408,fantastic-champagne-mantis,13g9XtVkKrbnJzKTqwCmuSedPHdtN1KjeVE8AoD7yQZvfJCeGab,25.04735061074829,-77.32696988320748,8c44b56abba21ff,1.0,Nassau,The Bahamas
96,11Q63euUamcdq6gf6XPKtEHSYH9GRYjxGopreC1QCq4YZoV3k3F,68650,brave-cloth-frog,14NdYhMByheXjC6nXe2QuarszoFEeeUrmzDt2HS6k5UgZBesuUh,33.219151857277055,-117.27986740061588,8c29a474bcd51ff,0.9138336181640625,Oceanside,United States
97,11BmRWivgvM8nBat2zxjBqhtjDSF43TMHhCv4ificQFRHFvMbrn,68058,restless-flint-dog,144XtkJDFq5gMopWjvyU4Urg2Ff3SWenzC4yv8mX9TYX1szraky,44.7419583686983,20.503605251996902,8c1ef592e722bff,0.68182373046875,Beograd,Serbia
98,1124S9748bHKv7gVCcwMNjchDnYgtYfW8wU1tJbSteazTem2Wv25,67196,helpful-fuchsia-frog,13gp8WXmcqbshN1hKnnWnr6NJnCGmCG9HZcAVZbQXFboroeYrXE,44.845907522205756,20.48556885747842,8c1e1b2f2c693ff,0.4633941650390625,Beograd,Serbia
99,1166J5LM2vJWHPuGKPXBVe11nVBbXwEz5VfZ9d9xstp24Lbxe3W,66783,odd-rainbow-butterfly,13Tae4U7hR136MgUgEQbf6mpGPR5d78Fc8s8fkUX2TxUftHidh8,44.816965485312636,20.427844691121695,8c1e1b2885999ff,0.584869384765625,Beograd,Serbia
100,11kpTnvvtimxU4kJ5osYZ33Cgzxxb7h9mmirVviWibUR6LFbCV8,66783,skinny-cornflower-tortoise,139iRB44T8smBafRx9NKZeeYV5pvSvY8ZexoE8fG6fMFyLn5WDp,44.82602547298585,20.424166378625575,8c1e1b288d867ff,0.584869384765625,Belgrade,Serbia
101,11CVBitVLRiG1ARyvTUek9tN5MCusa7DeUoPtejbuhd7LKakw9M,66671,howling-myrtle-hare,14C2nUa4qenVUWWVk64U9nnM4M2CxXgSNvBWR3aKCxzpRRDkPJm,37.97653467493379,23.75803255635753,8c1eda74e3899ff,0.726898193359375,Athina,Greece
102,11WsRUfo2cJQknA1N1NT7LMMB9XbE7eQ2dxG9ibb6AB862qSUYR,66543,able-chartreuse-bobcat,132P3DssvxRWAdCwJ7tAFbSsQNmRmoV6GW3e5FB3VE3EDKPJsTT,37.854742104138865,23.751926239571194,8c1eda6732141ff,0.9174346923828125,Glifada,Greece
103,11GmZF69684PkDHss1i3Zie3a8ZZTn7Bc3ky4M6AqN79jvDPJer,66409,urban-olive-starfish,14qbYAS4uNCKjfgdmJpx8bESeokp76ABjxu4SqCr8kqXdYpfRuY,48.950089787268574,2.377626676276346,8c1fb42b251bbff,1.0,Stains,France
104,11faiZ3iLAzz8KtBbCWLzpn1XNNisgrTTMmHJuVymbighLfBvPe,66214,dandy-strawberry-elk,148bQU6Gx1ETc3bRnChKMbVVNQCDF1ogDRzDPtCFmPiKQXFgvVq,57.50240293910433,12.066878385224454,8c1f25398a201ff,1.0,Kungsbacka,Sweden
105,11SFZXisye2a9GuxMDomipyMRETxMh8sBD6uFW3oaZDTj2RfEKK,65558,happy-butter-walrus,13J8E2b6ka46yC9NwSdSNme6BHdvXcMrh3W1jDieNtZ5SqkQs24,39.43025557645173,-0.3640270250173502,8c39540ab0de7ff,0.589630126953125,València,Spain
106,1189JyYJyMr98N1LQ8pZHsRegPvSsMoUzrqM1ArqLkyTdX7ZX2Q,64603,harsh-boysenberry-seal,14h5kzrsDfU6UxpBGPEuZgMBDC9ofUZ8RxYyF7Sm7R2NRjxRyv2,37.99710483519572,23.768768354826218,8c1eda74c0ea1ff,0.8340301513671875,Athina,Greece
107,116gNPum8oGaA8dcQCpd3JgfY1DjdiP15N42VRdRAiHKknykuQQ,64372,jumpy-saffron-squid,144f62bDHFGx8uPDfgZ46VKSXBNkek5s96UZSex59vwPNi8Q51m,44.76606837815861,20.49958818695187,8c1ef592132b3ff,0.3919219970703125,Beograd,Serbia
108,11sD859hbRtaEes1oNp4ujr2DTpZe4VWbCeEucxvGbs76UrzcGm,64210,loud-honeysuckle-ostrich,13s5AYq9cu3bmgvi1cvbbV1ghMCwYYM7mzqWAiYoZMKdp3XZeea,37.96742146649643,23.744507102566754,8c1eda75db5ebff,0.6944427490234375,Athina,Greece
109,11Ssoo8UNK1Gj7UNDv35y1p8nC9nMuidTTSiFscisx1myjGFnqG,63650,prehistoric-boysenberry-dachshund,133QEMFVJ1r43qENszDj2qFP5CWqzNerBHAhJ3BC2J1VUmZqdiB,59.30462472172433,17.973452398554,8c0886615c431ff,0.2903594970703125,Hägersten-Liljeholmen,Sweden
110,11u3goVFfhEhfotfgM2XtHEzrk1vxprpPeF22twzjwdtMRrpyGd,63281,acidic-blush-sardine,13yRoNTh7ZKigTvuxjKRzqfDJnQY1c5KPHdmwn2PuG7tTnkMbCw,44.83972823102579,20.39384928391139,8c1e1b2810d59ff,0.2549896240234375,Beograd,Serbia
111,112Ugavr4dVBRaySgfAXgS5xbFv6YNHQhZyEfPqCoF3Ui5bTvc33,63202,damp-champagne-kestrel,14h5kzrsDfU6UxpBGPEuZgMBDC9ofUZ8RxYyF7Sm7R2NRjxRyv2,37.86834725662936,23.759095481574814,8c1eda6716129ff,0.688079833984375,Glifada,Greece
112,1125k17wAcykxXtvnUZiQtKW4z19nEzFwpyM2hF84ireM46TdzdD,62627,glamorous-maroon-kitten,13cXoNEyxWsarjNFeMdX4KeVy9tsodbPH4Bhvx7BGyHKEe5Qqih,59.36748519165663,17.844655529459686,8c08866258059ff,0.2903594970703125,Hässelby-Vällingby,Sweden
113,112dTtRoyA9ZY91wM9QWsovT5EGpzbdEXVnECuY2csUL1CgWw1Qs,62152,electric-vermilion-coyote,13VVMvScqAHmxJBYwBj8Q4ee5jn7LBL88x5crNPDWksAJ7yrp6q,44.84518957203345,20.399284780777503,8c1e1b281a829ff,0.44622802734375,Beograd,Serbia
114,112gKRukaTYV5ERGwkBRoaHwtK6J9JKv4QrVqmGGZpjWFw5ttf4C,62098,striped-cornflower-bee,13Ns3kWprQ3pnQ2cfzN7aeNpYGB7tvG3yfEZpiUFaon3fMsdV4f,37.919670907126275,23.737331505032092,8c1eda75b04d9ff,0.8340301513671875,Alimos,Greece
115,112gjZbhBLNjcbX4M8NgUJvAA9wVxLRH9KLmagUdkSocEhKpHNoE,62067,uneven-currant-ostrich,12wvEmvF2Yg8UtX8iUi6ycbZp9VReSkqBGJDfhqzpQz7Zv3S9RK,48.8096315038405,2.3404920027885954,8c1fb4655d211ff,0.244049072265625,Arcueil,France
116,11RvVWJfKhrQYEErgDyEQhNgMNYcTng7YjJRUQGPti5hHeVzAjW,61804,cold-basil-snake,14TmwXKRT3fNbkovAoRjLuNxTzDZfXouX1A2r6LnBmD2x1CBoMS,37.85916299579451,23.782791307077872,8c1eda646ad0bff,0.83709716796875,Voula,Greece
117,112MWKovwmdKJumC2L71QsEbaDzmfQXnBNLDeSNpAHqgiQ97QFZX,61545,sparkly-cream-mantis,14h5kzrsDfU6UxpBGPEuZgMBDC9ofUZ8RxYyF7Sm7R2NRjxRyv2,37.978278289996204,23.74203056618598,8c1eda74e575bff,0.726898193359375,Athina,Greece
118,11229t1VcMZgr8bw5zwXU3CdXXJpz81EQnXFG8dzZaxN6kzETJnx,61087,chilly-navy-raccoon,14X8sM6A5KZHSGv8mTbCFurhZniVZNKJvFkPU463kbjK17PzL12,38.00843962443196,23.796329037090754,8c1eda74d95a5ff,0.8340301513671875,Chalandri,Greece
119,11fTs1fU7aHJbHEQik6H45c1UYvY7gKFSgT5kmXpVZCZQriTBmN,60875,late-glass-fox,14dcKPRGtcUvArj8A8WkCkGjj6iVJD4kWtVYzKKB6TYyTEFbxz1,32.847394605556175,-117.27247767708823,8c29a400c5103ff,0.62548828125,San Diego,United States
120,112XzeLqp4FsC2qv8xRLSJYCViaw2iBi9V6naU5vfNs2WW4Nr9wL,60724,great-butter-iguana,13FRuAVqrto1kZPbbG4aJusurBqLY5kcZ5pjtMeBnjJLEsZtfKx,48.81874716777269,2.3729150673363835,8c1fb46467699ff,0.244049072265625,Paris,France
121,112sAbDHtSx45LtdDYFKwdMm8fdt4G5awSt5eWXkZoNaSy7PGLcr,60496,festive-admiral-chipmunk,13eNNnFea8EkHxhk8gmLPSYxxJRRfjbKeKtgPodzf6KYnBvokT3,50.58266322990463,8.707132925388565,8c1fac471290dff,0.78125,Gießen,Germany
122,112BEJowv2Sim3QUpCky6T4ezoHfdz22wEFr7YXWgk8Y4LH7yQkh,60138,wild-red-turtle,13Pr6uP6pFbTmmwkTNH9ehr5JQzTPVne9RxzktCihpr1jk7cRfY,55.809952807128596,-4.30210099866526,8c1909aca5661ff,0.359710693359375,Thornliebank,United Kingdom
123,112EdvJCwdr3QuoU3txkZPwdz5pvJK3wBFTVoWk31J7imJNjZZi8,60084,fit-sage-scallop,13TxzDv4JtiXxG3LSm3GVFTrV4511pWYCgCskRzUbyVryZGu4DZ,55.77901343580864,-4.3447105179089816,8c1909366664bff,1.0,Newton Mearns,United Kingdom
124,11agShpFWjiC9PANs4k6KRKMsb27u5BfXcaz1z9mRhnLdyhxyTA,59854,quaint-citron-lizard,14HZ9RG3CfZhbZVz4hcjDbBEUyjsJ66v15Ls7PCTYJqnDjje4qJ,48.827641527675404,2.3610285808473255,8c1fb46468831ff,0.1952362060546875,Paris,France
125,112dBm9P3dw1fhMhq12JkZyqQ9mErB1hs6S9unujTjzw7n39NSj6,59465,thankful-lava-pangolin,146QJwZS4xwX2JiyWQDsGmmnV5Dab3r49w25wkbDPqwNTAPzhtD,44.79181029263377,20.471719812428194,8c1ef59258e69ff,0.3779296875,Beograd,Serbia
126,112n6RGNtUYR1gVrSr8grbNeqiVBxXxFBED2PT8ah2SYSeNQbT2n,59354,broad-beige-bird,14N4fw9F4MKTKyQBzKe4eyrwqCuviTPYawzX3q6nHs2FnrhvWNZ,48.808363075234475,2.345482157838672,8c1fb4655d4edff,0.244049072265625,Gentilly,France
127,112RJMNCsRfhESNcfVhWagKbZZyfcwPLEsq9XuKqSfmjR7pvQwNC,59173,striped-malachite-elephant,14ZbXWZFoeJmm22jwK9VDSWyEFTKcjDtnGxrG6kWduU9yWz2bWH,37.987197169441615,23.761089371366783,8c1eda74eb589ff,0.726898193359375,Athina,Greece
128,112WFDZ3MHHb3VHxu8LW4sK4GB6XCA9r8xcwbj8yYae4GhyZGBwt,58814,acrobatic-opaque-swan,1431ywDsZfKhaNhi8RJguMRvMbttMkVhFYEdHYrdDZo73wLNNWq,46.51031539778753,11.401138642151787,8c1f8b576d8edff,1.0,Signat,Italy
129,11NwPnEhKwHTVkgcyyj4Luy1Svg93vX8hfSzJFqRVBCPhgszxwj,58664,cheerful-merlot-squid,14EY5s2CAC37d4gAT4i9UYNbM5oS6AKanJVvzjHkKFNDQeggkVS,44.842726409018354,20.401694551258082,8c1e1b281300dff,0.2974853515625,Beograd,Serbia
130,11xmitGPs3UWuFng1Jsny3mKRuTBSzWkcsZLMRGS1nv7wDdPxLP,58639,harsh-banana-shetland,14g9NkZjzgs1BxNj4bp3dgM8bt6aQQoqgMG3xHUmJcKqe3enu74,59.26483618260192,17.91384276385389,8c0886788b127ff,0.4780120849609375,Flemingsberg,Sweden
131,112p2CSB332ceQAt8Rd65jeYKYXHgSZj9jRSGA5t9ev1Be55grv7,58412,sharp-pine-toad,14oCKSDv8viqiNSn9VwXHZLbEEuRHdE1zoLfXhuURAz8p98DCyV,44.82076894684848,20.53651017844798,8c1e1b2d50851ff,0.6024169921875,Beograd,Serbia
132,112Zh9m6kMDcoQ254xsGEu2nrDqSyxy3NGZDnqh5fk9z5wnzqob,58157,ripe-white-iguana,13MdDgDzHDVWsrphunLwumnTcPyBtAD3qeMimGbbGy8mR1wAxrT,44.811140915176765,20.473125292649552,8c1e1b28969e3ff,0.2924346923828125,Beograd,Serbia
133,11r9UgLCJ92kfNgaZa9dY91wMLtbS3osSwH2znPBPWKuzhEWoCA,57975,joyous-lemon-salmon,14hU3MGtLjHtjo6QNfkeYr2tBWvatyVAbK3vs494jZgccc2g5jU,37.952026826290265,23.619251852315283,8c1eda7529945ff,0.814208984375,Keratsini,Greece
134,11ATzKGe56EhGgDYpiSzPXvcSVdC2QbqgN7sz9HBWDfCKiJf6pC,57852,bouncy-honey-ant,13JfYUqiY2jW3xxxxpmUDRBriuNNMAiwUWhq1gC8eE7owhAsb9Z,58.41978075135625,15.650461542554904,8c08b3c242143ff,1.0,Linköping,Sweden
135,11sr3qSPjzn81uvtxDcWthWbZ75uhpx3VJjvHQQeJzSJZ3Dmnye,57819,witty-violet-yeti,14jZyzAXCrLQ9r3uzfMArbwbUfg4etnQxB9ZhGjFDNsWvPYtTeH,44.83321432184312,20.408589923938383,8c1e1b28e95e3ff,0.2387237548828125,Beograd,Serbia
136,112Jda7DoYGiXvE8t1QU8CAzoNZkXdvh8Dv5ot5HkJBnCrFf8Jrn,57574,slow-blue-salamander,14UNbycdqtx3ZKiiMDZJfpHFriyCHwN8WrhcVha8kPy4ztE9mfp,33.97615078192468,-118.13862294740508,8c29a1d21cdb1ff,0.3161773681640625,Commerce,United States
137,11rZwLkty9TqV58Qvymb3vupqhLzfXXQGqCGBzNgy2k37ykwcBn,57198,massive-pewter-panther,14Q3chgPEg3XMzFASstN3PJCMY9tfLLJMpkY9TMj8aGhNkrqFMD,44.78214647816085,20.470022180922847,8c1ef59250805ff,0.661376953125,Beograd,Serbia
138,11rdX9CqFS79ASbh5A8VTy1cvdeiKitiLKMtptgxy5Vmqw4tDLZ,56579,steep-hemp-camel,13i8C5KBHjri4TZ47KYzBrCbjBoiikvFFa4D8dt7Ft2jT8Bh93r,44.834604242077155,20.411324558143647,8c1e1b28c4b29ff,0.584869384765625,Beograd,Serbia
139,11QvykVhL7UZBdBKqMT2vidUSEeNAkjHbT1pMc5kNSEivWAL75e,56488,abundant-tin-orca,13wetpE7ADWLHu5F6dbCpNv5spuyhTobLGJLkTCN3ZAU2FjSWXv,44.748874205030695,20.434229628909428,8c1ef5922c4b9ff,0.4810028076171875,Beograd,Serbia
140,11eh7bg25XnGRfm3kDtB9MzuCgFvgKMuEYpKVPCHAh1vfuTh4b7,56030,alert-carbon-penguin,14Gn4JTQsKUWGWD6VG5UYya2uyzvGtp6zMPp9dYdskMj7kTdDXJ,50.66501095419804,3.044511334879882,8c194d2938d5dff,1.0,Marquette-lez-Lille,France
141,11N1FGnEtaLbwuG4UP4Ys2EYGx9pgLUfA2mMmo7vGkSngAqqM4s,55253,jolly-rose-corgi,144j1MWkEuDKaU8G1UNhVRE47S7P3gibDYSaz5t6fRwsmFavpHL,58.40750079460232,15.611922619062323,8c08b3d0a4db5ff,1.0,Innerstaden,Sweden
142,112NaZJo9bodZ7AmjQ58ez891c8BXTjFRwppzsBm64iXbUPrPo2H,54816,huge-felt-owl,14UzT2P275wTDn7VCSEvysptVmAHohD3bD3LESR9k7z6mwehBqF,44.78475250556741,20.512216654519236,8c1e1b2d23325ff,0.308929443359375,Beograd,Serbia
143,1121SSAAfSvfPLHM4PEmPJ6aGpmwiVQ7egon17HKHZYFcFtg7QH2,54701,sunny-daffodil-kookaburra,144e4ZvweH2T1CFDPGdrUrV9RjwsM9WdxY78rCLNUR4LZmQZdnr,37.978206320907574,23.772773049224657,8c1eda748ccb5ff,0.6687469482421875,Zografou,Greece
144,11m1iQG5MnXgWj1Cd4BeqgdGLTcpLsYAPL1MPuDbkbLpNZM9Nje,54530,mythical-tortilla-hawk,14gm5grwHv2tPtAUYbt6FS64EEB4d1XHHB4JgaJLoUvRYFR3JEb,32.882048112361744,-117.2334973273644,8c29a401d60ebff,0.625,San Diego,United States
145,112A7RphQf5xL1JjA64nnAnYWwkPWzM32FQTf6PAFJZaAX8EkS4q,54148,fluffy-amethyst-seahorse,14GpxS3gsvhTPnJ1vUydBQPbtkxLoTatUWHZFdeGJ1VtrJGUCoi,37.96247329473842,23.753995891392172,8c1eda74ac0cdff,0.6687469482421875,Vironas,Greece
146,112TWsbqFf8qygr52tU8eS8g2cKKw3rRcvaZFNDjcmqR3scVAZRi,53763,brisk-charcoal-hawk,131NVF5vrqhM1DkDdPTZNA8D5Lqg3sYBwaMpiFXAHXCdPZtyqy8,37.772185265500624,23.497271241767358,8c1eda6a169a1ff,0.9174346923828125,Vathi,Greece
147,11m6xaigTKMYytBNQmKRZsXe1M1N1Hkefy2Ti7ChaL34juHYVP6,53697,bouncy-banana-scorpion,149C7UugBw7cJtD4n5LYLwnu5b7qn1YjgZ9hqWVnmPwdGaqmEvY,37.929036455461485,23.63220732991696,8c1eda62cd46bff,0.9174346923828125,Pireas,Greece
148,112WHcz8s8ndZ2D5VU7dYaxLwWoVJKyhduKqSxYzJTHV315CiCfg,53635,bitter-steel-sheep,14XAApaPztdB4dUjLhwPnSpGu6AUzXTkAXu7wFgnBpN3f22XVmL,37.844591646286794,23.771129197385207,8c1eda646693dff,0.7673492431640625,Voula,Greece
149,112L9mWGiU4PoMfGSQYVHnsNEgW5xQGKwvKVFShQaBP9Wdk3vCMG,53527,dizzy-coffee-swan,132kcGQjkc7ihz6BjvXc7JJd9H6ZN6cC1Uevwh7RRT73Lotjt54,37.93544906563269,23.650713059508117,8c1eda7534e1bff,0.8123626708984375,Pireas,Greece
150,1124vzABzma9sJUZoLRd26zCEyJ96FFRcBAjSSPE1saXYzhTrYBW,53009,brilliant-bone-panther,13tC29AzHrZj6RMyaEesj4GBNJ52yUhQu7eJ5CtCq5Bh2wHxSTZ,59.31972163855317,17.980982412678806,8c08866066c67ff,0.2903594970703125,Kungsholmen,Sweden
151,11nNNsrwdAjGSMc6p1yziJW4y5VC6CxBLpTCkJX9UA5txhDV4UQ,52723,rare-grey-yeti,146qxekgtjpqYdS799n2ZKtU37S3uY68kjj9mbrPtDTArYuWBg8,37.92172076601285,23.732873178205008,8c1eda75b1511ff,0.8340301513671875,Agios Dimitrios,Greece
152,11MpEPFFX1Hz15SN6xKWkBhoN8RfU7odR7pga9aoiJ4gzBrf3F1,52492,lone-coffee-griffin,14iAM7QUeNLnhYL5SH4zzkz6NzYCJ3C4Y1R4VCtSuVqyL6cVDfY,38.01514907478225,23.702625664491535,8c1eda7442d21ff,0.8340301513671875,Peristeri,Greece
153,1124XJQ4QA3suoZos8mP7fZXpWwF7YMnNN8g8gPZ82gjgTNZRfyL,52447,best-azure-millipede,13g9XtVkKrbnJzKTqwCmuSedPHdtN1KjeVE8AoD7yQZvfJCeGab,0,0,,,,
154,112QCmnGmw3iTBdWE4gkxJkfKJhg5UGQ9obhMqeBXs7xkUxgU7jN,52368,clumsy-cyan-starfish,13jJcT9WTStPRXcEmwbB7EdB9Jqd7UPPdzweas4DYrLYk3HKkDc,50.57915840823204,8.677008012228516,8c1fac4739241ff,0.78125,Gießen,Germany
155,11AdEY3rXdw6oU8hAwNCKPpg6MAkG9tJzrdM5du6Yj7KBjcwVvw,52105,petite-nylon-rhino,13LyGRmgX7ri6X8YrHCrefHiomCriie1FqMQe3JcJuZ72wA1Jqu,48.86097632871807,2.3375463020457183,8c1fb4675ad63ff,0.1070404052734375,Paris,France
156,1126fM6f84XvvjJDPDPxe5TUZXKAxw5K6rbQP96xo7mnYQgiivi7,52045,brief-golden-chicken,14dubFP3d8r1ziVyookNJZcJTzm8VQk6gpnAXai3JmUFcq6DxUV,48.892006617184514,2.37048573328515,8c1fb46655835ff,0.1355743408203125,Paris,France
157,11vd5LRBFFMrPxgHx7e5ejpXJmCUHq3ha7TPsYy8ZDUqQhAjRKj,51961,fancy-orchid-squid,14fh4a5LpAKQhx1n8p91K5He1CXUXuh29qSvKTtHXXhqhEvtguk,48.871917828961216,2.347966723904507,8c1fb46666659ff,0.120513916015625,Paris,France
158,11QN7jASfwxzkSk9XJ2Ngp2pGKxk9CFMvWfWEQYeo23qLza81mE,51891,joyous-marigold-sloth,13T2GjQcSpFx4J8ZmmpcryNPprM3efQX3STVpZxC2ioWpAvSVVD,40.73794097728917,-73.99390437876532,8c2a100d270abff,0.0495758056640625,New York,United States
159,14phK9g3FubYfEwGGUDExfdYQSfYyGJa2G5NP3aYsaGcKFsFPiE,51846,fantastic-onyx-poodle,14V3JA4RA7R2MRTuY1yT9BEH8y5skuA4PwcRY9Ldc2sxcZNNBNa,45.76842515365705,-108.58887435097716,8c279e36538c1ff,,Billings,United States
160,11pQ8ypbHjKWr38SjJkDXXdsrokGk5gkdLZnQnBQx5or4EZNDaM,51672,zesty-inky-trout,13LyGRmgX7ri6X8YrHCrefHiomCriie1FqMQe3JcJuZ72wA1Jqu,48.8722757603003,2.3312319332294833,8c1fb4666433dff,0.1506500244140625,Paris,France
161,112Jsk6ntCWza9kztAsihYt2cRch3VaNS4uVCpvjmeD6rUSUC5Hr,51631,passive-aegean-salmon,14AhA8WAMPrU2MvSC4VTuaRLYuenmD7RybStVPRoxv3C37agLBw,48.78351555130818,2.360595522648428,8c1fb46515349ff,0.244049072265625,Villejuif,France
162,112E8SaYthwB4zFDfS72iMJoMrdCFUTCF9wEfxxy7ndEkUnzpmtg,51538,sticky-emerald-pigeon,14dubFP3d8r1ziVyookNJZcJTzm8VQk6gpnAXai3JmUFcq6DxUV,48.879260875176605,2.392348089466421,8c1fb4661cdc1ff,0.203369140625,Paris,France
163,112d1sou2xYZsMXEf1f8mX6vMksxDWcqt8bwwApieAt4SaU1gjCR,51464,sharp-vinyl-gerbil,13rBvdF7fJghNxCnN4nxSvt9hEgWvdeReatMQCTLpBeubGAQubp,44.78380446444061,20.51157764576781,8c1e1b2d23a4bff,0.4633941650390625,Beograd,Serbia
164,11wZ9cTkuMJP3JC2KDM3D6fW8nfRtV4WbCLDFm1CpqRZyfuuyeZ,51402,mythical-cerulean-caterpillar,13DmTqWz2g6e5q56o9sSsMWupP93TWM6EQemT26LycBmtDTynzx,59.43481373398103,18.05801707860724,8c0886671b9b7ff,0.4761962890625,Roslags Näsby,Sweden
165,11gKHRn7WBwevkkEc26V23fJth6WARetjpFYU7K9dpPtpyUfKfn,51322,tame-syrup-spider,14h5kzrsDfU6UxpBGPEuZgMBDC9ofUZ8RxYyF7Sm7R2NRjxRyv2,38.05461498905989,23.798743922856765,8c1eda76d2e99ff,0.8340301513671875,Marousi,Greece
166,118EBF2yPnyacsYVQGiKBDAYMb5SFVKrjn35zqDEwRbiNNNgGYE,51219,blurry-turquoise-liger,14XzZwVV9efK3utnx361r92wygL4ZkzpTqnE25pMve1v1uVobhD,44.741076893372906,20.516421257538084,8c1ef592e2f3dff,0.68182373046875,Beograd,Serbia
167,112tsJR3TE3gf9gH3yYofKPuFywHquDi8yJ9sDW5zDQCXid275Ac,51145,sweet-vinyl-ladybug,13DPp5CstCVoBbkQQdc3XjATnPf2v15Wku79m3GecVya98n8kuL,39.44862952589636,-0.3654504892811265,8c39540a94367ff,0.589630126953125,València,Spain
168,11QbCVVbvEZTrrLxZ2LL7YweSanBNzzdaJtv5uG7jSvx57654TG,51125,jovial-lead-urchin,13GyKkxoQ6WTKmhbcYFKvott2wJWUknCFGmniQsqR2S36XHDueZ,38.050582816429795,23.810711234762785,8c1eda39a7b15ff,1.0,Marousi,Greece
169,112MAfLh9G89r4dsy4aY5DvU5H3oArFBLmEefuEDouVsjJ7xzrib,50949,bright-seafoam-marmot,13NMiqGAMn818Vn3CfSfVwtYcsL1vD8GbJR8q6EMQwGyechE2JZ,44.78893880352582,20.439755782920397,8c1ef592412d3ff,0.7936553955078125,Beograd,Serbia
170,11MA8G8phEgjJ2Lfzn5yBakeq4W3iXNd4mbjWNUmWdpHJsaZn6n,50752,small-dijon-gorilla,14cR7nWzRjMkqRkfnp1QDBimXXt9V9YFr7YGGx1y1p5en2SqMpf,44.8145608730617,20.487713762862242,8c1e1b2d69545ff,0.2974853515625,Beograd,Serbia
171,11XUyS55TaWiM5rdmWLccebrywNjEP2bjb76zj9uWT8zDGDmE3b,50592,exotic-mandarin-huskie,14VCz7Gpco21QCrqnJajGaidapD5MkoanFpXbtGJpiT6K5Kh734,37.903196445686675,23.77158064706509,8c1eda6628837ff,0.9174346923828125,Glifada,Greece
172,1125cT36uahdAyx716gCdrjJPnByXKUCdTfPEXLJpRTc7fTKNbvi,50570,feisty-hotpink-loris,14ZbXWZFoeJmm22jwK9VDSWyEFTKcjDtnGxrG6kWduU9yWz2bWH,37.9912683963369,23.76479148612712,8c1eda74c7ab7ff,0.8359222412109375,Athina,Greece
173,148xnwUSxb6KW22LubTAywtt5PXMLyWWYvd1iYFuyiwhmHZXtL6,50353,active-blonde-pheasant,13vsm8hSsME7h9PhPF7iGJVc4yVWbhquMcSfXVgxHfBeTueWB7f,0,0,,,,
174,11Uye24EKEcJm9tyWBNQhZtwqW9SUug2Y1vbx731GEopJtWXohL,50332,dandy-nylon-vulture,13DPLfW7mojy69rYcgpW8knFr3cF2bjGAyYJBxddbiTWrf9jKPX,44.76050897841392,20.471643230238215,8c1ef59202cd9ff,0.7936553955078125,Beograd,Serbia
175,11ZXKgsQGUMswLCU9CxoDjrQMh1T2u93UBfzyxLwqPcUgiqARM8,50232,able-porcelain-fly,12wvEmvF2Yg8UtX8iUi6ycbZp9VReSkqBGJDfhqzpQz7Zv3S9RK,50.6633019234588,3.035932195786703,8c194d293199dff,1.0,Saint-André-lez-Lille,France
